timestamp,frame_id,class_name,confidence,x_min,y_min,x_max,y_max,car_count,truck_count,ambulance_count,fire_hydrant
2024-11-08 12:03:00,723,car,0.66,417,25,690,265,1,0,0,
2024-11-08 12:04:00,724,fire_hydrant,0.74,54,27,240,198,0,0,0,
2024-11-08 12:05:00,725,fire_hydrant,0.95,387,191,856,297,0,0,0,
2024-11-08 12:06:00,726,fire_hydrant,0.66,99,318,563,656,0,0,0,
2024-11-08 12:07:00,727,ambulance,0.94,240,97,690,112,0,0,1,
2024-11-08 12:08:00,728,truck,0.79,281,308,433,790,0,1,0,
2024-11-08 12:09:00,729,bus,0.68,323,29,391,155,0,0,0,
2024-11-08 12:10:00,730,bus,0.66,65,32,360,34,0,0,0,
2024-11-08 12:11:00,731,bus,0.78,266,291,310,602,0,0,0,
2024-11-08 12:12:00,732,bus,0.82,140,287,166,689,0,0,0,
2024-11-08 12:13:00,733,motorbike,0.82,318,339,454,797,0,0,0,
2024-11-08 12:14:00,734,ambulance,0.66,53,216,405,554,0,0,1,
2024-11-08 12:15:00,735,bus,0.86,226,270,605,609,0,0,0,
2024-11-08 12:16:00,736,car,0.85,30,209,389,419,1,0,0,
2024-11-08 12:17:00,737,bus,0.74,234,317,532,725,0,0,0,
2024-11-08 12:18:00,738,truck,0.92,40,217,381,607,0,1,0,
2024-11-08 12:19:00,739,fire_hydrant,0.94,176,368,640,561,0,0,0,
2024-11-08 12:20:00,740,car,0.76,340,384,613,793,1,0,0,
2024-11-08 12:21:00,741,ambulance,0.6,220,313,486,466,0,0,1,
2024-11-08 12:22:00,742,motorbike,0.69,314,279,500,728,0,0,0,
2024-11-08 12:23:00,743,ambulance,0.82,115,99,607,107,0,0,1,
2024-11-08 12:24:00,744,motorbike,0.82,105,288,124,652,0,0,0,
2024-11-08 12:25:00,745,truck,0.66,299,472,614,879,0,1,0,
2024-11-08 12:26:00,746,bus,0.89,184,410,483,711,0,0,0,
2024-11-08 12:27:00,747,truck,0.82,398,346,495,367,0,1,0,
2024-11-08 12:28:00,748,car,0.87,363,446,727,739,1,0,0,
2024-11-08 12:29:00,749,fire_hydrant,0.91,215,21,394,307,0,0,0,
2024-11-08 12:30:00,750,truck,0.74,43,442,414,698,0,1,0,
2024-11-08 12:31:00,751,fire_hydrant,0.9,40,465,538,591,0,0,0,
2024-11-08 12:32:00,752,ambulance,0.6,112,350,305,667,0,0,1,
2024-11-08 12:33:00,753,bus,0.95,146,94,163,218,0,0,0,
2024-11-08 12:34:00,754,bus,0.78,167,157,313,441,0,0,0,
2024-11-08 12:35:00,755,ambulance,0.86,28,118,359,389,0,0,1,
2024-11-08 12:36:00,756,car,0.9,9,257,140,489,1,0,0,
2024-11-08 12:37:00,757,ambulance,0.94,387,159,768,496,0,0,1,
2024-11-08 12:38:00,758,truck,0.85,151,60,359,479,0,1,0,
2024-11-08 12:39:00,759,ambulance,0.79,87,330,285,492,0,0,1,
2024-11-08 12:40:00,760,car,0.64,221,69,571,222,1,0,0,
2024-11-08 12:41:00,761,truck,0.75,499,355,910,448,0,1,0,
2024-11-08 12:42:00,762,motorbike,0.96,327,104,332,128,0,0,0,
2024-11-08 12:43:00,763,car,0.84,213,21,700,271,1,0,0,
2024-11-08 12:44:00,764,motorbike,0.74,118,66,506,379,0,0,0,
2024-11-08 12:45:00,765,bus,0.81,421,56,621,158,0,0,0,
2024-11-08 12:46:00,766,bus,0.7,289,326,456,414,0,0,0,
2024-11-08 12:47:00,767,fire_hydrant,0.62,72,457,330,907,0,0,0,
2024-11-08 12:48:00,768,truck,0.67,403,405,614,839,0,1,0,
2024-11-08 12:49:00,769,truck,0.96,198,366,524,759,0,1,0,
2024-11-08 12:50:00,770,fire_hydrant,0.81,125,324,523,378,0,0,0,
2024-11-08 12:51:00,771,ambulance,0.9,387,199,679,386,0,0,1,
2024-11-08 12:52:00,772,truck,0.81,456,68,526,170,0,1,0,
2024-11-08 12:53:00,773,motorbike,0.71,241,86,338,461,0,0,0,
2024-11-08 12:54:00,774,car,0.86,458,1,562,181,1,0,0,
2024-11-08 12:55:00,775,motorbike,0.69,178,61,284,223,0,0,0,
2024-11-08 12:56:00,776,ambulance,0.65,62,268,486,316,0,0,1,
2024-11-08 12:57:00,777,motorbike,0.75,214,18,581,168,0,0,0,
2024-11-08 12:58:00,778,car,0.81,317,174,384,483,1,0,0,
2024-11-08 12:59:00,779,car,0.81,386,359,455,516,1,0,0,
2024-11-08 13:00:00,780,fire_hydrant,0.76,281,188,627,383,0,0,0,
2024-11-08 13:01:00,781,car,0.64,104,320,440,571,1,0,0,
2024-11-08 13:02:00,782,truck,0.94,98,401,437,664,0,1,0,
2024-11-08 13:03:00,783,ambulance,0.63,60,141,254,614,0,0,1,
2024-11-08 13:04:00,784,bus,0.67,85,181,386,639,0,0,0,
2024-11-08 13:05:00,785,fire_hydrant,0.69,496,123,540,358,0,0,0,
2024-11-08 13:06:00,786,truck,0.89,131,217,236,510,0,1,0,
2024-11-08 13:07:00,787,motorbike,0.72,5,365,345,717,0,0,0,
2024-11-08 13:08:00,788,fire_hydrant,0.83,320,167,817,239,0,0,0,
2024-11-08 13:09:00,789,fire_hydrant,0.96,462,385,529,681,0,0,0,
2024-11-08 13:10:00,790,fire_hydrant,0.75,149,193,212,229,0,0,0,
2024-11-08 13:11:00,791,motorbike,0.93,161,405,180,871,0,0,0,
2024-11-08 13:12:00,792,fire_hydrant,0.8,480,181,831,584,0,0,0,
2024-11-08 13:13:00,793,fire_hydrant,0.88,67,64,364,491,0,0,0,
2024-11-08 13:14:00,794,ambulance,0.67,152,275,414,576,0,0,1,
2024-11-08 13:15:00,795,ambulance,0.95,437,374,935,399,0,0,1,
2024-11-08 13:16:00,796,truck,0.63,153,69,489,373,0,1,0,
2024-11-08 13:17:00,797,car,0.79,499,375,858,788,1,0,0,
2024-11-08 13:18:00,798,bus,0.64,208,0,669,313,0,0,0,
2024-11-08 13:19:00,799,truck,0.74,130,471,619,636,0,1,0,
2024-11-08 13:20:00,800,truck,0.69,115,16,330,371,0,1,0,
2024-11-08 13:21:00,801,car,0.61,80,14,188,25,1,0,0,
2024-11-08 13:22:00,802,truck,0.79,76,56,261,103,0,1,0,
2024-11-08 13:23:00,803,bus,0.75,330,100,405,238,0,0,0,
2024-11-08 13:24:00,804,ambulance,0.76,116,136,132,227,0,0,1,
2024-11-08 13:25:00,805,car,0.97,274,116,612,459,1,0,0,
2024-11-08 13:26:00,806,truck,0.92,93,23,95,116,0,1,0,
2024-11-08 13:27:00,807,motorbike,0.83,41,63,214,257,0,0,0,
2024-11-08 13:28:00,808,ambulance,0.93,204,446,469,616,0,0,1,
2024-11-08 13:29:00,809,ambulance,0.75,425,158,673,226,0,0,1,
2024-11-08 13:30:00,810,fire_hydrant,0.82,436,70,767,299,0,0,0,
2024-11-08 13:31:00,811,fire_hydrant,0.81,70,471,516,544,0,0,0,
2024-11-08 13:32:00,812,ambulance,0.87,422,275,448,567,0,0,1,
2024-11-08 13:33:00,813,ambulance,0.78,313,412,386,879,0,0,1,
2024-11-08 13:34:00,814,bus,0.77,443,340,701,539,0,0,0,
2024-11-08 13:35:00,815,truck,0.93,449,47,531,276,0,1,0,
2024-11-08 13:36:00,816,fire_hydrant,0.72,431,205,619,575,0,0,0,
2024-11-08 13:37:00,817,truck,0.99,401,468,854,818,0,1,0,
2024-11-08 13:38:00,818,ambulance,0.83,273,289,730,357,0,0,1,
2024-11-08 13:39:00,819,bus,0.86,268,156,360,312,0,0,0,
2024-11-08 13:40:00,820,bus,0.85,398,241,503,631,0,0,0,
2024-11-08 13:41:00,821,motorbike,0.8,133,304,180,790,0,0,0,
2024-11-08 13:42:00,822,fire_hydrant,0.61,498,301,711,444,0,0,0,
2024-11-08 13:43:00,823,ambulance,0.92,438,361,614,473,0,0,1,
2024-11-08 13:44:00,824,fire_hydrant,0.64,54,247,479,637,0,0,0,
2024-11-08 13:45:00,825,fire_hydrant,0.74,409,405,807,406,0,0,0,
2024-11-08 13:46:00,826,fire_hydrant,0.95,283,246,722,310,0,0,0,
2024-11-08 13:47:00,827,fire_hydrant,0.99,269,206,428,267,0,0,0,
2024-11-08 13:48:00,828,truck,0.74,133,496,314,858,0,1,0,
2024-11-08 13:49:00,829,bus,0.91,270,179,604,402,0,0,0,
2024-11-08 13:50:00,830,truck,0.76,412,249,774,369,0,1,0,
2024-11-08 13:51:00,831,truck,0.76,178,170,427,217,0,1,0,
2024-11-08 13:52:00,832,ambulance,0.91,413,96,737,192,0,0,1,
2024-11-08 13:53:00,833,truck,0.95,425,107,889,519,0,1,0,
2024-11-08 13:54:00,834,ambulance,0.86,356,126,698,288,0,0,1,
2024-11-08 13:55:00,835,truck,0.94,417,274,579,627,0,1,0,
2024-11-08 13:56:00,836,fire_hydrant,0.88,63,124,165,367,0,0,0,
2024-11-08 13:57:00,837,ambulance,0.86,340,245,428,431,0,0,1,
2024-11-08 13:58:00,838,ambulance,0.9,176,123,487,448,0,0,1,
2024-11-08 13:59:00,839,fire_hydrant,0.67,432,386,916,517,0,0,0,
2024-11-08 14:00:00,840,ambulance,0.64,206,437,631,643,0,0,1,
2024-11-08 14:01:00,841,car,0.74,313,399,491,452,1,0,0,
2024-11-08 14:02:00,842,bus,0.68,252,153,303,366,0,0,0,
2024-11-08 14:03:00,843,car,0.84,343,461,463,493,1,0,0,
2024-11-08 14:04:00,844,bus,0.91,274,352,666,708,0,0,0,
2024-11-08 14:05:00,845,motorbike,0.79,131,248,409,457,0,0,0,
2024-11-08 14:06:00,846,motorbike,0.99,31,136,144,218,0,0,0,
2024-11-08 14:07:00,847,bus,0.86,191,233,487,664,0,0,0,
2024-11-08 14:08:00,848,motorbike,0.67,241,296,484,498,0,0,0,
2024-11-08 14:09:00,849,motorbike,0.94,325,37,633,335,0,0,0,
2024-11-08 14:10:00,850,fire_hydrant,0.9,95,151,399,284,0,0,0,
2024-11-08 14:11:00,851,ambulance,0.64,210,70,216,505,0,0,1,
2024-11-08 14:12:00,852,car,0.8,79,166,356,293,1,0,0,
2024-11-08 14:13:00,853,bus,0.81,0,160,339,413,0,0,0,
2024-11-08 14:14:00,854,motorbike,0.77,367,102,395,226,0,0,0,
2024-11-08 14:15:00,855,ambulance,0.75,142,205,625,362,0,0,1,
2024-11-08 14:16:00,856,truck,0.63,280,456,481,568,0,1,0,
2024-11-08 14:17:00,857,bus,0.63,432,123,774,251,0,0,0,
2024-11-08 14:18:00,858,truck,0.82,345,113,785,573,0,1,0,
2024-11-08 14:19:00,859,ambulance,0.99,457,248,725,515,0,0,1,
2024-11-08 14:20:00,860,truck,0.75,257,77,703,293,0,1,0,
2024-11-08 14:21:00,861,bus,0.75,240,359,587,762,0,0,0,
2024-11-08 14:22:00,862,car,0.91,92,158,312,630,1,0,0,
2024-11-08 14:23:00,863,bus,1.0,119,146,123,442,0,0,0,
2024-11-08 14:24:00,864,bus,0.8,199,10,221,358,0,0,0,
2024-11-08 14:25:00,865,ambulance,0.64,274,356,640,576,0,0,1,
2024-11-08 14:26:00,866,truck,0.91,40,89,230,438,0,1,0,
2024-11-08 14:27:00,867,car,0.73,83,279,289,335,1,0,0,
2024-11-08 14:28:00,868,car,0.82,121,328,575,686,1,0,0,
2024-11-08 14:29:00,869,ambulance,0.63,381,294,576,350,0,0,1,
2024-11-08 14:30:00,870,bus,0.8,424,184,489,558,0,0,0,
2024-11-08 14:31:00,871,fire_hydrant,0.8,362,44,421,330,0,0,0,
2024-11-08 14:32:00,872,car,0.68,165,498,400,532,1,0,0,
2024-11-08 14:33:00,873,fire_hydrant,0.67,406,445,449,478,0,0,0,
2024-11-08 14:34:00,874,fire_hydrant,0.69,72,141,126,559,0,0,0,
2024-11-08 14:35:00,875,car,0.75,318,392,810,632,1,0,0,
2024-11-08 14:36:00,876,truck,0.76,206,96,409,528,0,1,0,
2024-11-08 14:37:00,877,bus,0.66,407,150,556,273,0,0,0,
2024-11-08 14:38:00,878,bus,0.9,179,56,193,529,0,0,0,
2024-11-08 14:39:00,879,truck,0.78,335,233,612,356,0,1,0,
2024-11-08 14:40:00,880,car,0.81,319,215,722,672,1,0,0,
2024-11-08 14:41:00,881,motorbike,0.78,24,456,100,668,0,0,0,
2024-11-08 14:42:00,882,motorbike,0.97,297,109,774,547,0,0,0,
2024-11-08 14:43:00,883,car,0.64,257,215,342,478,1,0,0,
2024-11-08 14:44:00,884,truck,0.95,162,31,388,250,0,1,0,
2024-11-08 14:45:00,885,car,0.74,48,305,391,589,1,0,0,
2024-11-08 14:46:00,886,bus,0.73,436,252,890,290,0,0,0,
2024-11-08 14:47:00,887,ambulance,0.98,259,77,696,120,0,0,1,
2024-11-08 14:48:00,888,ambulance,0.64,406,288,881,390,0,0,1,
2024-11-08 14:49:00,889,ambulance,0.77,376,469,646,581,0,0,1,
2024-11-08 14:50:00,890,motorbike,0.72,277,268,309,324,0,0,0,
2024-11-08 14:51:00,891,ambulance,0.67,43,114,288,416,0,0,1,
2024-11-08 14:52:00,892,ambulance,0.79,481,329,791,420,0,0,1,
2024-11-08 14:53:00,893,car,0.77,289,498,602,645,1,0,0,
2024-11-08 14:54:00,894,car,0.75,143,368,250,591,1,0,0,
2024-11-08 14:55:00,895,truck,0.64,15,418,375,566,0,1,0,
2024-11-08 14:56:00,896,truck,0.71,145,301,289,625,0,1,0,
2024-11-08 14:57:00,897,ambulance,1.0,250,362,255,697,0,0,1,
2024-11-08 14:58:00,898,fire_hydrant,0.8,454,103,549,383,0,0,0,
2024-11-08 14:59:00,899,fire_hydrant,0.88,55,282,541,572,0,0,0,
2024-11-08 15:00:00,900,car,0.66,41,106,57,391,1,0,0,
2024-11-08 15:01:00,901,fire_hydrant,0.8,331,358,529,551,0,0,0,
2024-11-08 15:02:00,902,truck,0.97,471,163,532,320,0,1,0,
2024-11-08 15:03:00,903,bus,0.83,443,395,875,885,0,0,0,
2024-11-08 15:04:00,904,motorbike,0.69,461,19,715,482,0,0,0,
2024-11-08 15:05:00,905,motorbike,0.74,374,176,774,184,0,0,0,
2024-11-08 15:06:00,906,motorbike,0.76,244,179,627,251,0,0,0,
2024-11-08 15:07:00,907,bus,0.86,238,23,585,257,0,0,0,
2024-11-08 15:08:00,908,car,0.81,311,355,565,672,1,0,0,
2024-11-08 15:09:00,909,bus,1.0,357,293,385,740,0,0,0,
2024-11-08 15:10:00,910,car,0.96,126,247,372,414,1,0,0,
2024-11-08 15:11:00,911,ambulance,0.99,256,482,554,700,0,0,1,
2024-11-08 15:12:00,912,bus,0.7,285,425,706,605,0,0,0,
2024-11-08 15:13:00,913,car,0.74,211,243,261,271,1,0,0,
2024-11-08 15:14:00,914,motorbike,0.98,356,195,557,240,0,0,0,
2024-11-08 15:15:00,915,bus,0.91,300,209,400,618,0,0,0,
2024-11-08 15:16:00,916,truck,0.9,214,65,330,378,0,1,0,
2024-11-08 15:17:00,917,bus,0.71,17,347,219,514,0,0,0,
2024-11-08 15:18:00,918,bus,0.91,196,91,631,215,0,0,0,
2024-11-08 15:19:00,919,car,0.72,124,356,308,423,1,0,0,
2024-11-08 15:20:00,920,truck,0.64,59,433,215,472,0,1,0,
2024-11-08 15:21:00,921,car,0.67,330,290,709,508,1,0,0,
2024-11-08 15:22:00,922,truck,0.87,62,18,71,427,0,1,0,
2024-11-08 15:23:00,923,bus,0.73,222,140,501,316,0,0,0,
2024-11-08 15:24:00,924,fire_hydrant,0.93,5,281,257,282,0,0,0,
2024-11-08 15:25:00,925,car,1.0,282,411,383,905,1,0,0,
2024-11-08 15:26:00,926,motorbike,0.6,267,383,739,634,0,0,0,
2024-11-08 15:27:00,927,car,0.97,451,455,694,794,1,0,0,
2024-11-08 15:28:00,928,bus,0.64,249,26,415,419,0,0,0,
2024-11-08 15:29:00,929,motorbike,0.81,130,114,160,271,0,0,0,
2024-11-08 15:30:00,930,fire_hydrant,0.86,201,225,499,585,0,0,0,
2024-11-08 15:31:00,931,car,0.95,195,255,691,709,1,0,0,
2024-11-08 15:32:00,932,truck,0.86,16,394,425,554,0,1,0,
2024-11-08 15:33:00,933,car,0.63,440,128,615,338,1,0,0,
2024-11-08 15:34:00,934,car,0.67,181,120,365,535,1,0,0,
2024-11-08 15:35:00,935,ambulance,0.64,496,499,879,828,0,0,1,
2024-11-08 15:36:00,936,fire_hydrant,0.63,139,178,282,569,0,0,0,
2024-11-08 15:37:00,937,fire_hydrant,0.77,177,17,411,148,0,0,0,
2024-11-08 15:38:00,938,fire_hydrant,0.83,274,121,338,463,0,0,0,
2024-11-08 15:39:00,939,bus,0.65,457,353,841,362,0,0,0,
2024-11-08 15:40:00,940,truck,0.82,21,410,240,637,0,1,0,
2024-11-08 15:41:00,941,truck,0.65,136,429,192,863,0,1,0,
2024-11-08 15:42:00,942,bus,0.93,497,157,994,608,0,0,0,
2024-11-08 15:43:00,943,fire_hydrant,0.71,242,244,407,386,0,0,0,
2024-11-08 15:44:00,944,ambulance,0.68,440,60,911,175,0,0,1,
2024-11-08 15:45:00,945,truck,0.78,465,145,513,629,0,1,0,
2024-11-08 15:46:00,946,motorbike,0.78,187,473,369,564,0,0,0,
2024-11-08 15:47:00,947,truck,0.94,346,422,636,630,0,1,0,
2024-11-08 15:48:00,948,truck,0.67,403,43,866,58,0,1,0,
2024-11-08 15:49:00,949,bus,0.89,196,187,558,428,0,0,0,
2024-11-08 15:50:00,950,bus,0.94,387,366,620,753,0,0,0,
2024-11-08 15:51:00,951,fire_hydrant,0.78,311,132,559,244,0,0,0,
2024-11-08 15:52:00,952,ambulance,0.74,202,112,614,553,0,0,1,
2024-11-08 15:53:00,953,car,0.94,183,190,363,589,1,0,0,
2024-11-08 15:54:00,954,motorbike,0.63,452,17,925,347,0,0,0,
2024-11-08 15:55:00,955,bus,0.97,202,311,700,742,0,0,0,
2024-11-08 15:56:00,956,fire_hydrant,0.85,444,455,769,871,0,0,0,
2024-11-08 15:57:00,957,car,0.91,358,446,731,587,1,0,0,
2024-11-08 15:58:00,958,motorbike,0.65,188,432,664,556,0,0,0,
2024-11-08 15:59:00,959,bus,0.63,229,487,265,930,0,0,0,
2024-11-08 16:00:00,960,motorbike,0.68,287,263,471,342,0,0,0,
2024-11-08 16:01:00,961,fire_hydrant,1.0,313,404,506,771,0,0,0,
2024-11-08 16:02:00,962,ambulance,0.87,395,310,854,601,0,0,1,
2024-11-08 16:03:00,963,car,0.9,420,379,745,382,1,0,0,
2024-11-08 16:04:00,964,truck,0.81,24,118,367,571,0,1,0,
2024-11-08 16:05:00,965,fire_hydrant,0.87,122,131,253,134,0,0,0,
2024-11-08 16:06:00,966,ambulance,0.73,429,423,520,921,0,0,1,
2024-11-08 16:07:00,967,ambulance,0.66,446,92,476,318,0,0,1,
2024-11-08 16:08:00,968,ambulance,0.81,111,161,266,585,0,0,1,
2024-11-08 16:09:00,969,motorbike,0.69,130,398,182,602,0,0,0,
2024-11-08 16:10:00,970,ambulance,0.8,59,118,542,209,0,0,1,
2024-11-08 16:11:00,971,bus,0.71,227,191,443,313,0,0,0,
2024-11-08 16:12:00,972,bus,0.83,85,210,359,245,0,0,0,
2024-11-08 16:13:00,973,car,0.91,297,160,336,579,1,0,0,
2024-11-08 16:14:00,974,truck,0.7,264,358,616,758,0,1,0,
2024-11-08 16:15:00,975,fire_hydrant,0.96,8,105,294,497,0,0,0,
2024-11-08 16:16:00,976,truck,0.77,344,280,656,627,0,1,0,
2024-11-08 16:17:00,977,ambulance,0.68,82,226,399,436,0,0,1,
2024-11-08 16:18:00,978,truck,0.94,246,130,610,247,0,1,0,
2024-11-08 16:19:00,979,motorbike,0.99,104,182,542,494,0,0,0,
2024-11-08 16:20:00,980,truck,0.94,370,246,404,614,0,1,0,
2024-11-08 16:21:00,981,truck,0.89,310,346,579,577,0,1,0,
2024-11-08 16:22:00,982,truck,0.78,460,46,729,363,0,1,0,
2024-11-08 16:23:00,983,ambulance,0.62,16,15,134,250,0,0,1,
2024-11-08 16:24:00,984,ambulance,0.92,94,153,301,554,0,0,1,
2024-11-08 16:25:00,985,bus,0.91,392,352,764,671,0,0,0,
2024-11-08 16:26:00,986,fire_hydrant,0.87,238,64,423,188,0,0,0,
2024-11-08 16:27:00,987,fire_hydrant,0.63,233,14,400,384,0,0,0,
2024-11-08 16:28:00,988,car,0.71,16,121,265,349,1,0,0,
2024-11-08 16:29:00,989,fire_hydrant,0.93,276,491,733,501,0,0,0,
2024-11-08 16:30:00,990,fire_hydrant,0.72,326,118,504,295,0,0,0,
2024-11-08 16:31:00,991,car,0.63,20,484,424,510,1,0,0,
2024-11-08 16:32:00,992,car,0.61,242,497,308,569,1,0,0,
2024-11-08 16:33:00,993,motorbike,0.72,320,469,610,942,0,0,0,
2024-11-08 16:34:00,994,ambulance,0.63,52,90,134,181,0,0,1,
2024-11-08 16:35:00,995,ambulance,0.97,99,332,564,454,0,0,1,
2024-11-08 16:36:00,996,motorbike,0.67,457,240,650,706,0,0,0,
2024-11-08 16:37:00,997,motorbike,0.73,499,79,734,373,0,0,0,
2024-11-08 16:38:00,998,motorbike,0.61,451,212,699,224,0,0,0,
2024-11-08 16:39:00,999,fire_hydrant,0.68,361,164,383,492,0,0,0,
